name,lon,lat,May,June,July,Aug,Sep,Oct
1,121.490473,31.3747095,1621.014487,1540.879789,1547.167021,1583.757692,1225.877483,1240.457503
2,121.490002,31.3744751,1773.459056,1823.322292,1835.598976,1771.139019,1846.307961,1445.841069
3,121.489531,31.3742407,368.345163,371.7860258,395.213842,133.4546788,75.79367034,321.3722337
5,121.491411,31.3751576,1220.31154,1110.788618,1157.842397,1271.433809,1181.445343,637.8269952
6,121.491881,31.3753843,889.5904169,1010.100744,871.1955524,894.1479589,886.2131039,1351.182255
7,121.492349,31.3756178,1693.213613,1857.679128,1532.454508,1756.746903,1307.924929,1073.86858
12,121.488309,31.3748748,2455.559044,2703.293503,2703.757913,2254.169661,2109.041796,1820.965609
15,121.488364,31.3750441,1991.667129,1992.270409,1973.693394,1863.688224,1740.292054,2147.902484
37,121.493355,31.3761492,1477.441811,1259.95548,1564.25048,1968.476129,2058.473363,1625.002593
38,121.492887,31.3759082,2222.695618,2449.449462,2264.558136,2057.725242,2308.296167,2746.170147
51,121.494835,31.3768895,1512.329065,1652.699988,1673.478216,1640.458612,1513.316494,1428.584081
52,121.494369,31.3766586,1785.280666,1754.884777,1945.331485,2137.803585,1475.44767,1496.831451
53,121.493891,31.3764422,2764.86262,2857.298155,2976.432167,3145.582136,3504.433497,3628.856498
209,121.473823,31.3694004,2053.404913,2536.995155,2512.736104,1948.080325,1128.496302,1865.397293
210,121.473973,31.3688971,903.2202999,1122.233534,1134.934157,871.5428734,1261.836963,1531.445333
211,121.474113,31.3683906,1798.610198,1924.992331,2022.803546,2017.792552,1957.61915,1638.924217
212,121.474243,31.367881,1210.166169,1305.066936,1109.226364,1331.072551,1624.592891,1903.405711
213,121.47438,31.3673737,4036.344511,4232.433363,4196.038425,4123.345711,3722.140966,3979.365158
216,121.475143,31.3708345,816.4799224,1017.427339,921.2292693,860.9681292,1085.558087,581.869306
218,121.473138,31.3702098,1002.475172,831.6031035,939.870834,1298.896554,526.3974572,710.7023595
219,121.472632,31.3700693,2123.473621,2225.667956,2002.272122,2195.800118,1759.336583,1675.555991
220,121.472128,31.3699208,2473.316526,2745.752413,2899.214784,2671.901028,3067.128417,2741.415022
221,121.471623,31.3697744,3157.826875,2973.343457,3153.746277,3355.095625,3200.042963,3058.105288
222,121.471116,31.369636,2628.596939,2634.299791,2653.339117,3001.238739,2983.612089,3259.689655
223,121.47061,31.3694933,1802.852704,1511.070531,1527.610292,1654.33523,1323.443328,1209.507108
224,121.470101,31.3693621,1546.910102,1602.565144,1499.849474,1641.780232,1097.770423,434.3788038
229,121.467578,31.368634,1041.485824,1290.012195,1123.295179,1096.094286,545.1658683,399.2149357
230,121.467073,31.3685143,1107.638841,1215.374857,1297.726515,1368.253434,1431.167232,531.6024524
231,121.466577,31.3683425,1089.680686,1235.613054,1024.902994,993.6089058,948.291644,758.1416456
232,121.46607,31.3682121,987.4464783,1067.59219,1251.25575,1027.904279,1547.50875,2025.13296
235,121.464562,31.367774,730.085611,1037.634448,878.6679458,595.9537464,762.6694223,1244.882149
271,121.48136,31.3727613,3601.30761,3476.369827,3403.800321,3957.70067,3903.718119,3473.163237
273,121.482276,31.3730465,4437.630671,4299.983676,4362.493694,4490.394409,4497.095017,4626.496314
276,121.483576,31.37116,1801.291625,1922.10626,1792.702924,1977.415244,1456.663579,1332.356107
277,121.484047,31.3713945,2338.77623,2585.849756,2312.82091,2005.242074,2172.354065,2518.581624
278,121.484518,31.3716285,2027.948182,2372.648417,2223.08281,2104.78111,2179.659413,2474.041126
279,121.484972,31.371889,2253.10182,2402.892765,2535.719124,2158.382224,2375.481628,2784.539629
280,121.485444,31.3721165,1977.471318,2078.713294,2163.947275,1896.238166,1665.453753,1421.258969
281,121.485912,31.3723481,2183.88313,2275.557428,2278.88848,2016.079603,1548.995442,1241.830872
343,121.486833,31.3728401,1692.384907,1903.797989,1770.226635,1871.879848,1718.274775,1513.240892
344,121.487304,31.373075,2470.759859,2510.956017,2616.725872,2890.702039,2715.041296,2186.557109
345,121.487788,31.3732755,1751.122293,1731.68261,1806.859089,1917.851204,2270.053283,2032.435186
527,121.462554,31.3667545,3671.266707,3663.059417,3780.87147,3530.240018,3615.306964,3627.367929
528,121.46272,31.3662573,2831.133428,2655.951939,2661.793937,2808.476085,2951.76133,3077.604989
529,121.462885,31.36576,3168.966921,3303.920167,3253.960508,3186.151385,3141.92843,2869.821302
530,121.463059,31.3652661,3394.486873,3574.40745,3412.036283,3356.298857,3409.463171,3647.318075
531,121.463253,31.364781,3447.367261,3252.171406,3177.259715,3851.171452,3796.853024,3816.240869
532,121.463408,31.3642805,2641.557064,2603.142851,2549.417937,2819.348397,3208.237398,3420.335294
533,121.463583,31.3637864,3045.182274,3063.916929,3110.679466,2988.450603,3131.966381,3607.086648
534,121.463746,31.3632884,2706.766245,2757.653599,2679.601494,2789.600435,2898.126349,2580.84411
535,121.463913,31.3627918,3479.160462,3693.52284,3572.602227,3332.861486,3937.932951,4070.412949
536,121.464107,31.3623074,3494.224548,3542.467631,3597.652289,3656.19972,3299.98737,3226.622933
537,121.464288,31.3618149,2501.142021,2873.060959,2686.071549,2691.229849,2761.031954,2614.122399
538,121.464473,31.3613233,3735.765888,4224.629216,4036.033598,3585.094021,3790.276317,3568.938824
587,121.491363,31.3653601,2807.989248,2776.798846,2703.507683,2591.035627,2623.662529,2684.039647
588,121.490876,31.3651676,1420.006519,1555.303914,1421.404186,1707.025297,1947.679833,1797.149264
589,121.490396,31.3649592,535.2790859,637.6671822,533.7178749,671.7414206,956.6316504,1104.192537
590,121.489908,31.3647717,2420.601775,2461.93799,2356.916132,2534.138111,2693.465013,2624.261498
591,121.489404,31.3646324,1375.283285,1430.205711,1263.972671,1402.584568,1402.343464,2228.586032
592,121.488903,31.3644764,1893.582626,1943.493088,1987.390054,1991.510659,2209.460716,2274.419784
593,121.488422,31.3642713,2809.769466,2963.517036,2847.161113,2987.028807,3011.656245,3220.971725
595,121.487443,31.3639108,3849.150082,3843.912157,3776.534978,3771.54038,3182.253773,3012.773201
825,121.552946,31.3679299,4294.153819,4136.412416,4357.672771,4158.840515,3902.827895,3792.433162
836,121.553893,31.3677309,4301.723328,4486.164585,4357.090638,4227.571683,4301.32648,3649.529257
838,121.554874,31.3673607,3869.827387,4125.610637,4119.778031,3740.26638,2695.195903,2635.429298
877,121.440668,31.3598947,4235.584723,4227.301511,4160.385299,4220.47069,4230.697356,4054.52195
878,121.440908,31.3594307,4285.119464,4284.107455,4273.198868,4399.400561,4546.643316,4660.278828
879,121.441151,31.3589698,3453.585634,3831.99957,3524.59306,3010.802865,2525.244975,2355.626556
892,121.448433,31.3611222,3361.681195,3400.393508,3277.67615,3597.811189,3462.906819,2809.251812
908,121.447171,31.3593185,4370.272848,4492.417847,4491.908407,4362.321623,4122.395254,3884.502174
913,121.451771,31.3642574,676.0303862,242.9394448,497.1940653,433.4053261,948.6321656,1332.014015
914,121.447928,31.3622667,2568.234196,2613.972014,2566.840185,2628.785107,2579.726,2367.921507
915,121.448122,31.3617826,2606.166198,2681.604632,2825.786952,2905.826762,3074.211312,3263.152563
917,121.453341,31.3607335,3990.822683,3872.426332,4092.776666,4219.661855,4038.017792,3688.82948
918,121.453574,31.360262,3788.043677,4145.733179,4082.394959,4079.00009,4028.714702,4350.750306
927,121.453271,31.3616839,2921.571461,2958.882324,3068.524247,3166.079095,3258.924425,3251.210801
928,121.453683,31.3607216,3697.578234,3681.071578,3743.914739,3795.073592,3866.627896,3762.807612
929,121.452805,31.3620797,3513.949673,3620.538564,3486.314934,3368.302451,3584.639783,3422.632868
930,121.453022,31.3622905,2733.245964,2702.358972,2826.109912,2859.72501,2913.713058,3042.291662
931,121.452499,31.362794,3351.769727,3650.625021,3472.31875,3388.910908,3609.496701,3498.010745
932,121.452737,31.363012,3557.557229,3854.900678,3647.721794,3419.024136,3248.932249,3320.978834
1028,121.521658,31.35928,4308.535114,4508.567078,4315.875436,4506.34145,4449.64316,4705.120993
1079,121.522057,31.3593358,3902.076391,3886.51725,3821.537301,4141.466527,4084.91688,4097.543002
1080,121.523076,31.359484,3423.931961,3115.855138,3247.799919,3596.205858,4023.626556,4092.436812
1081,121.52358,31.3596263,4424.374904,4416.996305,4609.545234,4479.660972,4548.921132,4074.484677
1082,121.524088,31.3597547,4296.049881,4033.781116,4290.335416,4353.304643,4294.464429,4256.582705
1083,121.524598,31.3598766,3766.940295,3468.746564,3623.909062,3903.434545,4281.221611,4162.327683
1084,121.525119,31.3598655,4388.518646,4546.661407,4417.32549,4331.834676,3486.451228,2971.174201
1085,121.522576,31.3600226,3722.94686,3712.971317,3894.60901,3952.022275,4278.51475,4474.807513
1177,121.549075,31.3640586,4663.95469,4468.502234,4530.648768,4659.557986,4662.644433,4540.267283
1178,121.549565,31.3638728,4610.781461,4799.321123,4734.598105,4734.185823,4672.839001,4550.420345
1179,121.550059,31.3636998,4382.288649,4185.762244,4244.35782,4564.471719,4631.997746,4510.007115
1180,121.55055,31.3635293,4502.963897,4561.787759,4561.075663,4689.647408,4564.678261,4259.787316
1182,121.551528,31.3631735,4344.945464,4529.045995,4463.240684,4655.721401,4659.238822,4662.608051
1183,121.552015,31.3629807,4416.830445,4472.857189,4536.941576,4536.33943,4137.8632,3916.243897
1185,121.553004,31.3626375,4587.634457,4647.120707,4582.044324,4710.985901,4585.82427,4590.184152
1186,121.553492,31.3624475,4701.625086,4634.49595,4698.919034,4375.888371,4573.681133,4289.74623
1187,121.553978,31.3622545,4307.806418,4554.571209,4554.115098,4747.527919,4621.795007,4687.104049
1188,121.554478,31.3620964,4272.244587,4645.8283,4515.572453,4515.63129,4520.272787,4712.931725
1189,121.554962,31.3618973,4574.359187,4699.568995,4764.181101,4485.8903,4347.286938,4019.563351
1191,121.555951,31.3615473,4577.398506,4765.761619,4701.038053,4573.6097,4459.791977,4461.055545
1193,121.556939,31.3611888,4527.692573,4650.882407,4522.218533,4649.918979,4467.698036,4287.838779
1194,121.557436,31.3610188,4619.375841,4551.315339,4744.656216,4615.065484,4427.711879,4746.485096
1195,121.557924,31.3608228,4712.984417,4646.90961,4645.566871,4839.611166,4648.470741,4471.040525
1196,121.558423,31.3606566,4453.306612,4445.079039,4638.086917,4508.321534,4768.367234,4644.02808
1197,121.558922,31.3604903,4451.110497,4573.503545,4444.178267,4700.937586,4575.962999,4392.527731
1199,121.559915,31.3601477,4119.775958,3854.504971,3857.682747,4041.022024,4239.098011,4369.111267
1201,121.560891,31.3597765,4014.907728,3622.694682,3793.958609,4133.757463,4139.348078,4082.264159
1202,121.561379,31.3595964,4665.114521,4661.182264,4725.605979,4790.011602,4600.824491,4541.714864
1203,121.561871,31.3594274,4586.581386,4710.316106,4645.65837,4709.710059,4521.143453,4403.257572
1204,121.562367,31.3592572,4740.656244,4738.0514,4738.038521,4802.804551,4739.820964,4741.95248
1206,121.56335,31.3588953,4686.374375,4747.139439,4682.004208,4746.551517,4621.434808,4625.511792
1213,121.566799,31.3576769,3422.484658,3167.375516,3585.81921,3639.943854,3645.529181,3573.184207
1214,121.567286,31.3574837,3726.466955,3509.52284,3451.024228,3701.630371,3128.486267,3136.894766
1275,121.421072,31.3545562,3855.403245,3966.637073,3964.759335,3928.532429,3811.218647,3043.302271
1276,121.422262,31.3542543,2385.920372,2502.708286,2404.683959,2196.634356,2174.49677,2324.780868
1277,121.422445,31.353762,3811.213697,3739.693988,3916.70502,3693.253706,3689.297762,4002.407043
1278,121.422614,31.3532638,2478.521814,2436.243898,2311.235969,2497.372883,2433.123206,2665.935452
1279,121.422806,31.3527747,3025.531527,2928.238606,3040.762604,3102.915616,3044.329176,3395.009633
1280,121.422983,31.3522796,2061.318203,2340.414868,2180.028913,2363.431603,2459.443958,2587.029578
1281,121.423161,31.3517852,2486.687897,2590.299854,2646.473447,2501.294183,2816.889635,3143.79687
1282,121.423337,31.3512904,3940.723228,3932.598447,3815.294242,4178.292182,3378.669861,3236.188602
1287,121.421275,31.3550962,3224.586543,3149.681138,3156.03054,2954.755914,2126.474106,1735.626881
1288,121.423968,31.3550249,3393.367837,3317.46818,3189.381867,3556.211272,3454.474169,3224.613505
1289,121.421886,31.3551974,3463.420346,3384.498048,3254.82232,3680.170922,3389.425707,2567.962467
1290,121.422614,31.3553929,3538.331631,3436.483344,3758.244873,3471.875265,3345.790577,3378.845313
1291,121.423161,31.3554588,3212.246178,3403.544869,3444.773449,3027.504202,2669.88182,2524.929841
1293,121.425472,31.3553525,2416.206776,2241.607834,2392.326599,2516.255136,1694.429255,1852.575129
1294,121.425981,31.3554636,2433.268541,2286.944934,2130.70727,2600.116624,2782.702485,2498.062946
1295,121.426491,31.3555814,2941.559396,2761.156684,2865.961388,3100.860443,2749.246769,2591.838906
1296,121.427001,31.3556948,3148.05715,3002.96556,3070.082721,3323.835525,2364.521754,2726.82635
1299,121.42987,31.3533936,3088.550239,3117.458097,3118.861103,3002.65057,2827.828195,2665.874358
1303,121.429817,31.354809,3047.246236,3237.861574,3022.423695,2830.790763,3037.254657,3018.520421
1309,121.429363,31.3563322,3228.919738,3478.598105,3520.0563,3352.052699,3745.838159,3608.518107
1311,121.427979,31.3559481,3879.461738,3677.828009,3803.99967,3926.204414,3935.960945,2685.340592
1318,121.432731,31.3571513,2826.905525,2368.19392,2676.847339,2647.998334,2440.557746,2727.817621
1319,121.432968,31.3566815,1767.890474,1980.787019,1941.90475,1876.809396,1388.194752,1003.438637
1320,121.433202,31.3562108,771.6065943,848.1712225,879.1277656,782.9574001,1617.268573,1759.21453
1321,121.433437,31.35574,1157.939073,1176.849149,1215.811594,1089.351097,1078.220382,1254.778571
1322,121.433671,31.3552692,3621.866564,3602.989402,3600.467291,3598.445423,3989.984845,4186.281012
1323,121.433906,31.3547984,3544.008568,3404.591462,3524.722918,3705.895275,3664.191638,3794.522391
1329,121.447025,31.3593063,4326.989403,4576.387758,4640.594903,4445.935475,4136.413643,3784.93592
1330,121.442446,31.3589982,3032.53356,3730.900272,3434.801298,2635.220796,1663.185122,1476.833569
1331,121.441923,31.3589525,3443.564428,3535.960499,3437.453344,2762.280136,1557.459425,715.3851218
1332,121.441397,31.358953,2236.013543,2176.451628,2310.998868,1881.157232,881.2708432,392.6060692
1333,121.443489,31.3591049,4625.768201,4624.148393,4558.020361,4622.37897,4624.66172,4069.231305
1341,121.442972,31.3590217,3294.855733,3594.603454,3454.271724,3160.803817,2948.94389,2215.076668
1348,121.441398,31.3584928,1831.764375,1645.815863,1712.144098,1716.140039,1833.892317,1937.86007
1349,121.441641,31.3580281,3574.1634,3608.86154,3607.699234,3571.337555,3195.036853,2806.675773
1350,121.44179,31.3575278,3846.56369,3955.42001,3956.872282,3978.697918,3840.477905,3731.11109
1351,121.441642,31.3570285,3109.032442,2981.03212,2933.522994,3129.548466,3477.907823,3730.587914
1352,121.441392,31.3565662,4005.66341,4056.138597,4117.515552,4244.106408,3568.245093,3889.15117
1370,121.455301,31.3564146,4115.607384,4086.201648,4272.184492,4246.584378,4287.952454,4203.668485
1371,121.455096,31.3569248,4755.785851,4817.883837,4752.835687,4882.421279,4882.421279,4757.271436
1372,121.455925,31.3548847,4542.260504,4664.546851,4728.329808,4793.001875,4539.873484,4607.021487
1373,121.455737,31.3553753,4616.646605,4675.974618,4611.202687,4610.171966,4551.635886,4568.92525
1374,121.464424,31.3574026,3232.349807,3213.835927,3276.225626,3391.287107,2912.71143,2571.636086
1375,121.463938,31.3572105,3246.770874,3614.004486,3476.649694,2820.88552,2692.88937,2446.277232
1376,121.463457,31.3570048,3486.710201,3624.776225,3422.257913,3291.443094,3330.772979,3016.792658
1377,121.462981,31.3567845,3827.016065,3932.734323,3864.421892,3423.137076,3684.674755,3524.063274
1378,121.462495,31.3565926,3916.887465,4031.43747,4029.209873,3963.851784,3732.073296,3849.083782
1379,121.462014,31.3563893,3820.941705,4253.390473,4023.856471,3582.9107,3374.504785,3387.136098
1380,121.46153,31.3561908,4262.815189,4193.712485,4063.105982,3932.630938,3778.707532,3726.685601
1381,121.461053,31.3559736,4178.543283,4239.439126,4489.015297,4294.519683,3879.560764,3609.524698
1382,121.460567,31.3557805,4248.593682,4368.905319,4237.985379,4429.72635,4562.781783,4503.205983
1383,121.460082,31.3555873,4384.338301,4629.285873,4628.412373,4054.915308,3882.024239,4076.418814
1384,121.459603,31.355377,4677.844335,4549.574539,4612.563303,4287.307744,4423.703287,4182.705387
1385,121.459119,31.355178,4339.811306,4689.939964,4496.752593,4454.785337,4189.546003,3950.04468
1386,121.45864,31.3549683,4510.019001,4569.141446,4568.723826,4255.180017,3949.746647,3847.354311
1387,121.458154,31.3547753,4106.381204,4030.997554,4090.772506,4092.626712,3978.592603,3947.765731
1388,121.457668,31.3545818,4023.986193,4332.146622,4458.255396,4133.956756,3728.816148,3550.655066
1389,121.45719,31.3543648,3109.64054,3103.126888,2969.014716,3216.190613,3192.608066,3202.160069
1390,121.456705,31.3541665,4128.079928,4053.248992,4177.49004,4113.120425,3888.044318,3592.066326
1436,121.484711,31.3561055,2696.879287,2789.070151,2953.663583,2777.508006,2609.374776,2321.755406
1437,121.484505,31.3565844,1695.924887,2032.19001,1978.083018,1762.123335,1948.398714,1874.836196
1438,121.484256,31.3570473,2370.496847,2387.04943,2484.824302,2437.3381,2738.779259,2496.780388
1443,121.484876,31.357427,2370.499917,2387.051923,2484.827811,2437.342557,2738.783856,2496.782214
1444,121.485065,31.3569365,1975.161195,1976.703334,1839.685616,1841.128885,2064.621996,2234.254159
1445,121.485258,31.3564479,2131.716015,2092.557372,2146.577862,2643.958232,3016.589202,2502.482284
1446,121.485513,31.355991,1609.212,1573.67466,1630.067893,1615.60561,1835.334691,1954.92766
1447,121.485805,31.3555545,1754.913276,1697.788662,1869.18475,1867.027936,2293.947498,1990.568556
1448,121.486068,31.3551007,2409.301803,2249.560721,2348.275356,2407.09781,2349.552643,2025.534421
1449,121.486314,31.3546394,2478.087815,2472.759522,2478.358273,2378.623537,2490.214991,2269.250382
1450,121.48659,31.3542042,3912.436824,4156.61648,4026.210538,3835.078838,3247.635569,2720.687991
1451,121.487033,31.3542732,3729.918517,4032.642035,3838.903806,3902.530241,3318.107141,2638.325857
1479,121.495768,31.3548199,2962.884218,2822.500679,2873.145386,2949.868907,3125.435283,2992.564854
1480,121.495268,31.3546583,3350.059154,3206.560545,3379.474178,3549.629146,3151.603939,2719.251361
1481,121.494767,31.3544962,3913.537497,4263.412882,4069.114398,3721.568659,3346.325687,2693.21198
1482,121.494262,31.3543511,4167.979507,4400.349001,4270.326408,3979.087374,3444.394621,3628.677875
1483,121.493771,31.3541635,4337.801126,4462.599286,4269.470451,4074.249699,3618.652345,2851.252059
1484,121.493273,31.3539953,4484.235441,4417.131004,4609.516973,4074.311279,3803.796934,4116.194112
1485,121.492758,31.3539013,4172.211621,4370.490993,4420.793382,4281.307534,4350.810642,3812.395826
1495,121.497238,31.3542427,569.0842401,411.7359598,389.8219012,523.580987,902.4159694,1045.093581
1496,121.49745,31.3537616,1964.718101,2179.598435,1843.545354,1964.812176,1733.832229,2343.23112
1519,121.524848,31.3541607,3471.555495,3221.796769,3287.315587,3490.804618,4008.816237,4324.799956
1520,121.525272,31.3551491,3170.330535,3124.518676,3167.560206,3169.319214,3361.575695,3350.533347
1525,121.525713,31.3561014,4249.788804,3904.027914,4094.718273,4076.010739,3785.797733,3488.580922
1526,121.525929,31.3565767,4288.553904,4474.553771,4406.286931,4282.908212,3781.484005,3831.194538
1532,121.530789,31.3548073,2885.253953,2849.533904,2841.974152,3093.584732,3114.624372,3236.570943
1533,121.530604,31.3543154,3599.610036,3696.211305,3836.170897,3629.534348,3608.31286,3269.905838
1535,121.531122,31.355803,3801.825253,3902.682213,3888.849094,3561.071922,3581.13698,4376.786479
1536,121.531318,31.356289,3533.176008,3835.791148,3852.171757,3870.207144,3987.049813,4216.980108
1541,121.531482,31.3552783,4427.935369,4359.908977,4359.037573,4229.392463,4429.245731,3796.424277
1542,121.532001,31.3552155,4075.102651,4196.801853,4132.391839,4001.061779,4263.645667,3892.109235
1544,121.532986,31.3548605,4300.035264,4486.880686,4307.801604,4163.117507,4314.38493,3918.332682
1545,121.533483,31.3546948,4725.477449,4724.197032,4530.200576,4425.164862,4002.974604,3878.648657
1546,121.533958,31.354471,4203.894425,4572.650034,4327.436586,4264.580437,4139.959514,3909.296793
1547,121.534447,31.3542863,4310.260587,4240.148085,4496.511184,4366.379211,4244.12607,4067.685959
1558,121.527661,31.3545953,3880.255725,4029.910002,3944.320514,3439.394272,3161.726621,3194.50534
1559,121.528131,31.3543599,3003.956332,2732.020078,2754.485518,3087.381769,3363.185195,3431.343017
1560,121.528611,31.3541486,3547.977549,3529.447331,3713.464958,3596.380853,2997.966626,3141.391896
1561,121.529116,31.3540101,3110.729089,3123.301158,3121.445535,3309.765148,3499.999295,3508.136818
1567,121.535367,31.3550912,1670.509446,1523.477316,1702.528327,1867.669574,1819.764768,1610.325117
1568,121.53522,31.3545873,1691.239438,1754.912685,1793.66302,1741.687149,2207.814607,2607.817983
1569,121.535069,31.3540837,3097.282527,3125.192447,3118.484882,3497.683446,3591.687068,3346.532754
1605,121.558919,31.3600598,4467.016979,4652.883315,4588.758987,4651.996586,4655.15591,4533.239481
1606,121.5594,31.3598653,4402.096844,4524.690524,4586.305978,4650.213682,4716.86582,4718.872348
1607,121.559895,31.3596859,4404.742591,4653.135716,4524.30831,4523.146057,4592.096354,4470.727974
1608,121.560383,31.3594932,4584.449792,4580.433685,4643.570617,4643.544145,4646.602739,4713.076664
1609,121.560877,31.3593137,4670.972219,4667.837721,4731.70187,4795.869447,4669.568589,4488.298231
1610,121.56137,31.3591303,4708.324173,4770.376723,4770.195072,4575.813102,4707.526013,4586.352373
1611,121.561858,31.3589369,4520.669555,4453.125086,4578.295748,4707.5622,4709.637919,4527.025057
1612,121.562355,31.3587655,4609.615729,4733.478104,4604.12123,4602.99598,4735.058279,4674.598639
1613,121.562844,31.3585713,4811.312933,4809.988305,4874.608646,4744.962527,4620.03044,4623.68297
1632,121.56393,31.354566,2513.541851,2398.734898,2462.514868,2517.146863,2919.513985,3444.508516
1633,121.564095,31.3540688,2482.878941,2588.170346,2349.53062,2026.5689,1692.503942,2427.777042
1634,121.564135,31.353546,2018.317359,2117.133383,2247.216896,1677.749142,1765.7825,1859.170486
1635,121.564208,31.3530315,2912.121094,2618.858294,2769.938663,2856.555119,2705.314204,2849.25565
1677,121.573442,31.3554103,865.1288331,1053.555633,1058.027588,1254.897974,1351.370103,1934.694587
1678,121.57344,31.3548844,2805.897716,3057.483471,2915.684529,2632.008414,2449.983261,1920.810467
1680,121.573395,31.3538356,2483.791404,2611.849988,2792.670025,2779.919343,3457.479244,3233.90087
1726,121.583424,31.3562955,4247.067364,4300.906957,4428.457199,4426.908374,4495.896627,4375.695418
1727,121.583937,31.3561964,4419.283646,4282.307563,4409.456047,4603.189647,4606.172893,4609.562909
1729,121.582447,31.3565087,4183.714754,4300.95505,4429.23399,4362.863921,4372.055686,4253.741719
1730,121.582967,31.3565473,4277.13299,4205.737394,4203.292855,4523.222571,4464.230442,4345.206803
1733,121.581701,31.3574824,3841.328563,3825.542642,3862.763336,4152.29284,4223.333828,4043.508774
1745,121.588512,31.3548058,3751.730573,3865.661007,3806.552089,3669.60701,3435.742621,3461.033236
1746,121.588977,31.3545658,4130.984207,3935.95921,4056.134236,4112.687665,4184.136323,4258.858626
1747,121.589439,31.3543203,4379.301283,4374.213237,4373.742172,4242.216959,4250.811519,4073.018449
1748,121.58991,31.354088,4211.973198,4269.429453,4332.391364,4072.316685,4208.982484,4070.869097
1749,121.590375,31.3538501,4151.003754,4330.609528,4330.4395,4166.115927,4084.755485,3849.198689
1750,121.590871,31.3536828,4136.503706,4504.431974,4439.415074,4181.201494,4316.231187,4263.457654
1755,121.584486,31.3559997,4259.90548,4249.498426,4247.236477,4377.84945,4509.145739,4387.746154
1766,121.397853,31.3490372,3533.291976,3629.090917,3580.224023,3812.470485,4001.396349,4321.897635
1776,121.400474,31.3495754,3870.766155,3920.71082,3984.916704,3728.163196,3740.615352,3698.70047
1777,121.399968,31.3494465,3943.608094,3805.30209,3868.967779,3930.240871,3632.507203,2757.237263
1779,121.398966,31.3491456,3259.691919,3004.291751,3124.727771,3409.925493,3477.742423,3628.073308
1782,121.401131,31.3492008,1099.427962,1088.944596,943.7691807,1109.057262,1056.109853,853.6014637
1783,121.401293,31.3487028,1447.52704,1664.089056,1605.019878,1468.483103,1729.288151,1537.24387
1784,121.401432,31.3481997,1708.825244,1550.723602,1628.126519,1665.145489,1249.394261,1283.636792
1785,121.401591,31.3477004,2087.281635,2053.158282,2099.466687,2468.583237,2725.152566,3037.401464
1786,121.401733,31.3471987,2604.330068,2665.719232,2539.339275,2392.845485,2408.206213,2452.367149
1787,121.401889,31.3466982,2234.095948,2062.222796,2341.507827,2108.609536,2184.538843,2572.511404
1788,121.402032,31.346197,2089.477772,2340.465989,2184.684057,1930.583325,2062.720133,2010.850581
1789,121.402187,31.345696,2397.268195,2458.046827,2451.477176,2496.799453,2289.755356,2574.454983
1791,121.402487,31.3446984,1406.426651,1221.114427,1281.65318,1588.567624,1607.556399,1533.275929
1792,121.402652,31.344206,1409.121891,1349.648286,1556.712092,1148.426928,697.2826663,745.0294696
1793,121.402787,31.3437009,1056.781285,933.6694141,1052.670036,1173.364225,1410.67652,1738.501333
1794,121.402949,31.3432076,1588.831612,1656.1872,1691.067451,1321.361509,1526.636856,1908.435617
1795,121.403087,31.3427034,650.2892657,806.4699044,830.1191723,822.7242746,901.5996451,875.9799184
1796,121.403242,31.3422065,2343.818036,2089.224281,2412.239507,1851.772844,1517.252491,2098.017102
1797,121.403386,31.3417051,4245.813307,4340.789303,4289.675382,4285.276945,4536.03357,3989.636888
1798,121.403862,31.341602,4181.829984,4171.191675,4233.485357,4426.689555,4131.224764,4075.995697
1799,121.404372,31.3417059,3741.763004,3601.783532,3787.288961,4040.219461,3926.902607,3417.116111
1800,121.404888,31.3417674,2493.01018,2425.243999,2309.284153,2715.832945,3355.51435,2870.779413
1801,121.405408,31.3418135,3151.512009,2798.369422,3129.383715,3438.810633,3569.09046,3213.008635
1802,121.405919,31.3419125,3878.583553,3734.097195,3734.108115,4114.265957,3743.911281,3438.131045
1803,121.406429,31.3420121,3856.145697,3723.330283,3906.598354,4226.559982,3383.399819,3129.209224
1805,121.407465,31.342121,4483.88007,4414.935862,4413.05629,4540.88471,4419.807706,4424.941368
1806,121.407976,31.3422174,3933.084918,3734.310859,3607.420684,4049.275518,4086.229403,2928.636274
1807,121.408488,31.3423113,2526.237574,2687.877078,2400.622968,2651.98681,2243.993269,2321.310051
1808,121.409001,31.3423932,3503.186761,3428.464123,3358.104502,3669.577569,3270.325285,2471.411145
1809,121.409524,31.3424186,3148.580107,2946.328774,2965.898791,3071.442273,2726.764875,1502.424263
1812,121.401459,31.3498451,2396.221743,2360.323855,2369.147324,2489.042024,2436.864519,2120.699219
1813,121.40196,31.3499994,3359.785608,3301.186833,3406.134784,3546.486461,2586.331578,2751.114781
1814,121.402455,31.3501722,2788.897216,2957.831592,2828.892227,3157.707005,2544.744187,2619.726856
1815,121.402961,31.3502989,2017.626108,1818.688343,1983.992428,1742.633555,2057.605491,2367.278614
1816,121.403456,31.3504729,3228.391008,3021.704949,3230.531135,3458.548367,2950.7094,2753.600437
1817,121.403953,31.3506366,3025.818253,2802.238849,2998.937228,2543.774986,2557.507743,2974.753919
1818,121.404454,31.350787,2934.230131,2775.362858,2956.58666,2892.250564,2521.203764,2395.235559
1819,121.404955,31.3509339,3673.222036,3475.444938,3719.524276,3846.816299,3252.213667,3046.157616
