FID,lng,lat
52952,121.593962,31.19774686
52953,121.5944879,31.19774632
52954,121.5950139,31.19774579
52955,121.5955399,31.197749
52956,121.5960197,31.19759768
52957,121.5960965,31.19708028
52958,121.5968556,31.19600656
52959,121.5968608,31.19548061
52960,121.596866,31.19495466
52961,121.5969251,31.19443295
52962,121.5965497,31.19966544
52963,121.5965665,31.19913973
52964,121.5966367,31.1986197
52965,121.5967436,31.19810507
52966,121.5967555,31.19757968
52967,121.5967583,31.19705371
52968,121.5970156,31.20024497
52969,121.5975415,31.20024631
52970,121.5980675,31.20024766
52971,121.5985935,31.20024901
52972,121.5991194,31.20025035
52973,121.6005989,31.19725401
52974,121.6007933,31.19676918
52975,121.6010089,31.19629474
52976,121.6011983,31.19580687
52977,121.6014091,31.19532666
52978,121.5998113,31.1975593
52979,121.5993399,31.19732756
52980,121.598856,31.19713445
52981,121.5984829,31.19680722
52982,121.5984415,31.19631768
52983,121.5986971,31.19585994
52984,121.60094,31.19784976
52985,121.6014659,31.19784967
52986,121.6019907,31.19787092
52987,121.602514,31.197919
52988,121.6030382,31.19795226
52989,121.6035614,31.19799824
52990,121.6040873,31.19800111
52991,121.5996381,31.19928451
52992,121.5998746,31.19881473
52993,121.6000892,31.19833596
52994,121.6002701,31.19784378
52995,121.5993891,31.20024886
52996,121.6004376,31.20024398
52997,121.6009636,31.20024582
52998,121.6014895,31.20024574
52999,121.6020155,31.20024566
53000,121.6025415,31.20024559
53001,121.6030675,31.20024551
53002,121.6035934,31.20024544
53003,121.6041194,31.20024276
53004,121.5996171,31.19983143
53005,121.6044631,31.19747469
53006,121.6044624,31.19694871
53007,121.6044481,31.19642332
53008,121.6044501,31.19590115
53009,121.6086528,31.19810189
53010,121.6091787,31.19810647
53011,121.6097019,31.19815261
53012,121.6102246,31.19820435
53013,121.6107472,31.1982561
53014,121.6112732,31.19825668
53015,121.6076106,31.19800054
53016,121.6070846,31.19800056
53017,121.6065587,31.19800058
53018,121.6060327,31.1980006
53019,121.6055067,31.19800062
53020,121.6049807,31.19800064
53021,121.6081369,31.19748288
53022,121.6081373,31.19695691
53023,121.6081376,31.19643093
53024,121.6044033,31.20076315
53025,121.6044634,31.19971346
53026,121.6044635,31.19918748
53027,121.6044637,31.19866151
53028,121.6044638,31.19813553
53029,121.6076156,31.20029536
53030,121.6070896,31.20029536
53031,121.6065636,31.20029536
53032,121.6060376,31.20029536
53033,121.6055117,31.20029536
53034,121.6049864,31.20027347
53035,121.6044615,31.20023993
53036,121.6086675,31.20029715
53037,121.6091935,31.20029894
53038,121.6097194,31.20030073
53039,121.6102436,31.20033622
53040,121.6107638,31.20041108
53041,121.611287,31.20045254
53042,121.6081404,31.19976939
53043,121.6081392,31.19924341
53044,121.6081381,31.19871744
53045,121.6081369,31.19819147
53046,121.6118104,31.19688269
53047,121.6117645,31.19740566
53048,121.6117495,31.19793095
53049,121.6119642,31.19586911
53050,121.6120475,31.19535598
53051,121.6120742,31.19483156
53052,121.6129072,31.19857968
53053,121.6123915,31.19847863
53054,121.6118819,31.19834882
53055,121.6132494,31.19761195
53056,121.6131737,31.19808974
53057,121.6123031,31.19650318
53058,121.6128032,31.19666057
53059,121.6132993,31.19682855
53060,121.6137941,31.19700068
53061,121.6142983,31.19713703
53062,121.6112775,31.19631877
53063,121.6107561,31.19627088
53064,121.6102358,31.1962116
53065,121.6097137,31.19615202
53066,121.6091922,31.19608874
53067,121.6086678,31.19605573
53068,121.6081647,31.1959114
53069,121.6116579,31.19994178
53070,121.6116579,31.19941581
53071,121.611658,31.19888983
53072,121.6116406,31.19836472
53073,121.6121739,31.20058044
53074,121.6126954,31.20064566
53075,121.613211,31.20074899
53076,121.6137237,31.20086662
53077,121.6139292,31.19874311
53078,121.6140564,31.19850666
53079,121.6143164,31.19764198
53080,121.6150426,31.19660201
53081,121.6147105,31.19700539
53082,121.6156432,31.19574078
53083,121.6158511,31.19525837
53084,121.6176528,31.19755377
53085,121.6171908,31.19730411
53086,121.6167352,31.19704433
53087,121.6162732,31.19679468
53088,121.6158167,31.19653678
53089,121.6154005,31.19622339
53090,121.6184088,31.19748269
53091,121.6187417,31.19707631
53092,121.6190587,31.19665733
53093,121.6143951,31.19969919
53094,121.6148461,31.19996226
53095,121.6139543,31.19990341
53096,121.6139312,31.20042808
53097,121.614,31.19923645
53098,121.6176768,31.19846009
53099,121.6179722,31.19802678
53100,121.6168347,31.19855162
53101,121.616379,31.19829043
53102,121.6159232,31.19802921
53103,121.6154669,31.19776852
53104,121.615011,31.19750804
53105,121.6145759,31.19721373
53106,121.6177202,31.1991139
53107,121.6181882,31.19935345
53108,121.6186588,31.19958825
53109,121.6191189,31.19984245
53110,121.6229935,31.19648936
53111,121.6235104,31.19658099
53112,121.6240279,31.19666937
53113,121.621651,31.19632821
53114,121.6211407,31.19620044
53115,121.6206303,31.19607422
53116,121.6197043,31.19604452
53117,121.6202282,31.19814506
53118,121.6201151,31.19763139
53119,121.6200343,31.19711268
53120,121.6199855,31.19658897
53121,121.6207087,31.19828238
53122,121.6210686,31.197899
53123,121.6214148,31.19750304
53124,121.621761,31.19710708
53125,121.6220815,31.19669214
53126,121.6199958,31.19905533
53127,121.6196423,31.19944434
53128,121.6192643,31.19981008
53129,121.6274229,31.19753239
53130,121.6269314,31.19734624
53131,121.6264225,31.1972148
53132,121.6259109,31.19709908
53133,121.6254028,31.19697375
53134,121.6248869,31.19687327
53135,121.628445,31.19702934
53136,121.6281612,31.19745181
53137,121.6281336,31.19657115
53138,121.6291591,31.19641846
53139,121.6296637,31.19629673
53140,121.6289229,31.19594511
53141,121.6284164,31.19787398
53142,121.6289046,31.19806908
53143,121.6330148,31.19684747
53144,121.6342346,31.19758242
53145,121.6339186,31.1981672
53146,121.6322509,31.19661919
53147,121.6322237,31.19768088
53148,121.6319959,31.1970452
53149,121.6325697,31.1980698
53150,121.6334425,31.19713556
53151,121.6336827,31.19786234
53152,121.629983,31.19619801
53153,121.6303524,31.19683704
53154,121.6300806,31.19728475
53155,121.6307264,31.19586611
53156,121.6306904,31.19641625
53157,121.6316311,31.19686121
53158,121.6314491,31.19613539
53159,121.6316713,31.19566062
53160,121.6320803,31.19535747
53161,121.6325945,31.1988921
53162,121.6328469,31.19843672
53163,121.6330986,31.19797863
53164,121.6331732,31.1996929
53165,121.6326832,31.1995025
53166,121.6341552,31.19957234
53167,121.6344912,31.19918084
53168,121.6347383,31.19871858
53169,121.6341697,31.20000888
53170,121.6346862,31.20008761
53171,121.6352035,31.20003681
53172,121.6356388,31.19978919
53173,121.6315157,31.19905325
53174,121.6320092,31.19923405
53175,121.6311911,31.19836812
53176,121.6314029,31.19789366
53177,121.63166,31.19743594
53178,121.63053,31.19868927
53179,121.6300384,31.19851792
53180,121.629561,31.19830293
53181,121.6345357,31.19766164
53182,121.6342896,31.19815974
53183,121.6349797,31.19782942
53184,121.6356279,31.19878385
53185,121.6351517,31.1985625
53186,121.6367748,31.19867609
53187,121.6370842,31.19825851
53188,121.6384466,31.19925178
53189,121.6386339,31.19876249
53190,121.6388671,31.19829234
53191,121.6390667,31.19780614
53192,121.6392275,31.19730552
53193,121.6393911,31.19680826
53194,121.6395199,31.19630018
53195,121.6396415,31.19579174
53196,121.6397877,31.19528743
53197,121.6399282,31.19478227
53198,121.6400637,31.1942747
53199,121.6400341,31.19375204
53200,121.6401577,31.19324611
53201,121.6402852,31.19273794
53202,121.6360088,31.20013643
53203,121.6370116,31.19928694
53204,121.6376624,31.1984833
53205,121.6374349,31.20004653
53206,121.6385397,31.19988683
53207,121.6387097,31.20045077
53208,121.6392066,31.19954781
53209,121.352764,31.19327475
53210,121.3529678,31.19233096
53211,121.3529845,31.19180525
53212,121.3530222,31.19128089
53213,121.3596712,31.19252459
53214,121.359232,31.19281185
53215,121.3587345,31.19295296
53216,121.3582085,31.19295146
53217,121.3576825,31.19294996
53218,121.3571566,31.19294846
53219,121.3566437,31.19302714
53220,121.3561271,31.19307329
53221,121.3556124,31.19298132
53222,121.3552638,31.19335517
53223,121.3549593,31.19377756
53224,121.354957,31.19429162
53225,121.3550047,31.19481444
53226,121.3550189,31.19533976
53227,121.3550147,31.19586572
53228,121.3552856,31.19621877
53229,121.3557617,31.19637901
53230,121.3562196,31.19661394
53231,121.3566947,31.19682001
53232,121.3570846,31.19716847
53233,121.3575549,31.19740286
53234,121.3580705,31.19750021
53235,121.3585931,31.19754147
53236,121.3591186,31.19753642
53237,121.3594957,31.19721062
53238,121.3596084,31.19670624
53239,121.3596755,31.19618911
53240,121.3597769,31.19567466
53241,121.3600511,31.19525096
53242,121.3605727,31.19528288
53243,121.3610977,31.1952995
53244,121.361446,31.19494528
53245,121.3617595,31.19453122
53246,121.3622631,31.19440618
53247,121.3626848,31.19410735
53248,121.3627763,31.1936272
53249,121.3627024,31.19249617
53250,121.3622237,31.19275308
53251,121.3617107,31.19264409
53252,121.3612004,31.19252712
53253,121.3606944,31.19239274
53254,121.3626729,31.19308624
53255,121.3630097,31.19207545
53256,121.3635875,31.1926609
53257,121.3635921,31.19318639
53258,121.3632146,31.19348783
53259,121.3626423,31.19158884
53260,121.3628432,31.19110284
53261,121.3630439,31.19061697
53262,121.3632483,31.19013264
53263,121.363452,31.18964784
53264,121.3636496,31.18916095
53265,121.3638747,31.18868566
53266,121.36405,31.19205546
53267,121.3645706,31.19198098
53268,121.3650929,31.19191919
53269,121.3620144,31.19202054
53270,121.3615011,31.1919084
53271,121.3609886,31.19179412
53272,121.3604952,31.19161387
53273,121.3600513,31.19133237
53274,121.3596278,31.19102066
53275,121.3592052,31.19070806
53276,121.3588074,31.19036556
53277,121.3583966,31.19004405
53278,121.3579416,31.18978388
53279,121.3574437,31.18962475
53280,121.3569399,31.18947551
53281,121.3564358,31.18932651
53282,121.3676991,31.19179135
53283,121.3678866,31.19130051
53284,121.3680786,31.1908156
53285,121.3682744,31.19033041
53286,121.3690705,31.19502186
53287,121.3694361,31.19464394
53288,121.3697868,31.19425355
53289,121.3701583,31.19388136
53290,121.3704489,31.19344389
53291,121.3679439,31.19248912
53292,121.3684404,31.19266227
53293,121.368939,31.19282976
53294,121.3694329,31.19301013
53295,121.3699248,31.19319605
53296,121.3704272,31.1933512
53297,121.3650236,31.19487977
53298,121.3649429,31.19539677
53299,121.3646774,31.19584081
53300,121.3655974,31.19449947
53301,121.3661086,31.19460158
53302,121.3666095,31.19475695
53303,121.3671108,31.19490567
53304,121.3676018,31.1950864
53305,121.3681051,31.19523419
53306,121.3686104,31.19537617
53307,121.3659662,31.19200436
53308,121.366481,31.19211209
53309,121.3670004,31.19219031
53310,121.3653879,31.19239759
53311,121.3653319,31.19292018
53312,121.3652651,31.19343858
53313,121.3651615,31.19395365
53314,121.3725893,31.19133242
53315,121.3730882,31.19149805
53316,121.3735962,31.19163419
53317,121.3741018,31.19177766
53318,121.3736139,31.19309459
53319,121.3741923,31.19472027
53320,121.3743826,31.19423099
53321,121.3747605,31.19386883
53322,121.3708358,31.19297418
53323,121.3711407,31.19254635
53324,121.3714405,31.19211498
53325,121.3717394,31.19168289
53326,121.3719716,31.19121399
53327,121.3715136,31.19093752
53328,121.371006,31.19080208
53329,121.3720197,31.1941132
53330,121.372489,31.19434247
53331,121.3729501,31.19459394
53332,121.3733986,31.19486675
53333,121.3738513,31.19513276
53334,121.3718355,31.1934685
53335,121.3721265,31.19303041
53336,121.3724172,31.19259329
53337,121.3710631,31.19367676
53338,121.3706,31.19342749
53339,121.3776639,31.19427408
53340,121.3781348,31.19450151
53341,121.3786154,31.19469943
53342,121.3790773,31.19494775
53343,121.3746138,31.1920002
53344,121.3742373,31.19185471
53345,121.3756263,31.19228076
53346,121.3761216,31.19245773
53347,121.3766169,31.1926347
53348,121.3771117,31.19281313
53349,121.3775976,31.1930145
53350,121.3780835,31.19321588
53351,121.3785658,31.19342531
53352,121.3790429,31.19364675
53353,121.3795227,31.19386207
53354,121.3745265,31.19242247
53355,121.3744105,31.19264241
53356,121.3749896,31.19319707
53357,121.3767166,31.19385803
53358,121.3762387,31.19365359
53359,121.3757265,31.19356238
53360,121.3752159,31.19366961
53361,121.3829771,31.19350218
53362,121.383425,31.19345539
53363,121.3839476,31.19350993
53364,121.3826889,31.19575726
53365,121.3831973,31.19588885
53366,121.3840983,31.1939975
53367,121.3844011,31.19435708
53368,121.3849087,31.19449328
53369,121.3795868,31.19445517
53370,121.3793173,31.19490567
53371,121.3802547,31.19426284
53372,121.3806987,31.19454479
53373,121.3811427,31.19482675
53374,121.3815894,31.19510422
53375,121.3820494,31.19535933
53376,121.3825093,31.19561445
53377,121.3811024,31.19293277
53378,121.3816159,31.1930427
53379,121.3821401,31.19301905
53380,121.3826585,31.19309731
53381,121.3831802,31.19312003
53382,121.3837035,31.193155
53383,121.3803719,31.19325903
53384,121.3800558,31.1936771
53385,121.3814386,31.19154243
53386,121.3811702,31.19199374
53387,121.380877,31.19242982
53388,121.3820357,31.19068242
53389,121.3823727,31.19027875
53390,121.3826988,31.18986609
53391,121.3830134,31.18944581
53392,121.3833661,31.18905644
53393,121.3821774,31.19130256
53394,121.3826645,31.19149498
53395,121.3831416,31.19171357
53396,121.383616,31.19191806
53397,121.3840873,31.19215045
53398,121.3842783,31.19272179
53399,121.3846782,31.19330145
53400,121.3812013,31.19093302
53401,121.3807325,31.19070519
53402,121.380263,31.19047712
53403,121.3797876,31.19025977
53404,121.3793192,31.19002163
53405,121.3788425,31.18980599
53406,121.3783629,31.18959471
53407,121.377876,31.18940212
53408,121.377405,31.18916918
53409,121.3769215,31.18897296
53410,121.3764569,31.1887605
53411,121.3760218,31.18847593
53412,121.3755501,31.18824373
53413,121.3873185,31.19253738
53414,121.3870733,31.19299794
53415,121.3897748,31.1934652
53416,121.3887299,31.19347371
53417,121.3882142,31.19355999
53418,121.3876884,31.19356004
53419,121.3871693,31.19348423
53420,121.3887293,31.19284994
53421,121.3882034,31.19285401
53422,121.389254,31.19335257
53423,121.3877858,31.19159957
53424,121.3880252,31.19113137
53425,121.3884134,31.19093907
53426,121.3888889,31.19116182
53427,121.3893884,31.19131008
53428,121.3897698,31.1915733
53429,121.3887032,31.19202761
53430,121.3891906,31.1918358
53431,121.3896984,31.19170869
53432,121.3897792,31.19279411
53433,121.3864991,31.19382049
53434,121.387023,31.19386451
53435,121.387547,31.19390746
53436,121.3880726,31.19391775
53437,121.3885976,31.19389563
53438,121.3891224,31.19386302
53439,121.3896464,31.19382126
53440,121.3852249,31.19405896
53441,121.3852891,31.19351812
53442,121.3857361,31.19293902
53443,121.3847982,31.19248143
53444,121.3849686,31.19309286
53445,121.3872455,31.19194627
53446,121.387013,31.19124567
53447,121.3872524,31.19077734
53448,121.3874762,31.1903014
53449,121.3864644,31.1921395
53450,121.3861772,31.19257937
53451,121.3863497,31.19313658
53452,121.3915513,31.19325508
53453,121.3912459,31.19560098
53454,121.3907386,31.19546941
53455,121.3902302,31.19535115
53456,121.3897197,31.19523808
53457,121.3919697,31.19578671
53458,121.3930621,31.19602129
53459,121.3925648,31.19585586
53460,121.3939135,31.19520758
53461,121.393704,31.19568728
53462,121.3944861,31.19433276
53463,121.3947213,31.19386471
53464,121.3946003,31.19501773
53465,121.3951133,31.19509402
53466,121.3956392,31.19509482
53467,121.3899927,31.19430546
53468,121.3898273,31.19480475
53469,121.3902235,31.1932822
53470,121.3905646,31.19345629
53471,121.3910915,31.19322291
53472,121.3905847,31.19274593
53473,121.3909329,31.19134428
53474,121.3904274,31.19120618
53475,121.3899403,31.19101357
53476,121.3894455,31.19084919
53477,121.3889697,31.19062662
53478,121.388481,31.19044847
53479,121.3880025,31.19023398
53480,121.3915953,31.19202823
53481,121.3911355,31.19179193
53482,121.3906197,31.1917253
53483,121.3901043,31.19165098
53484,121.3917999,31.19263153
53485,121.3912854,31.19269953
53486,121.3916632,31.1910424
53487,121.3918771,31.19056222
53488,121.3920677,31.19007223
53489,121.3921642,31.19420721
53490,121.3920117,31.19471049
53491,121.3918798,31.19521872
53492,121.391755,31.19572884
53493,121.391794,31.19371701
53494,121.3912728,31.19377085
53495,121.390751,31.19381694
53496,121.3902253,31.19380616
53497,121.3928457,31.19371503
53498,121.3933717,31.19371429
53499,121.3938944,31.19367601
53500,121.3944148,31.19361706
53501,121.3921776,31.19222089
53502,121.3925557,31.19275485
53503,121.3924531,31.19327012
53504,121.3922542,31.19179234
53505,121.3917577,31.19163185
53506,121.3929071,31.19145092
53507,121.3931024,31.19096422
53508,121.3933388,31.19049439
53509,121.3983177,31.1945001
53510,121.3988286,31.19439752
53511,121.3993377,31.19427875
53512,121.397627,31.19403795
53513,121.3977834,31.19453952
53514,121.398018,31.19356227
53515,121.398544,31.19356273
53516,121.3990698,31.19355983
53517,121.3994078,31.19293445
53518,121.3994078,31.19240847
53519,121.3994078,31.1918825
53520,121.3993915,31.19135762
53521,121.3992984,31.19084586
53522,121.3969895,31.19366459
53523,121.3964635,31.19366534
53524,121.3959375,31.19366535
53525,121.3954116,31.19366536
53526,121.396254,31.19501585
53527,121.3967593,31.19488218
53528,121.3972667,31.19475741
53529,121.3977708,31.19461445
53530,121.3953341,31.1930989
53531,121.3956308,31.19266527
53532,121.3959331,31.19223557
53533,121.3962296,31.19180196
53534,121.396534,31.19137379
53535,121.396819,31.19093229
53536,121.3995848,31.19370081
53537,121.3998333,31.19464389
53538,121.4001147,31.19553068
53539,121.4020752,31.19512007
53540,121.4016266,31.19484921
53541,121.4011107,31.19485429
53542,121.4006056,31.19500006
53543,121.4000965,31.19512448
53544,121.4040848,31.19525382
53545,121.4035673,31.19534099
53546,121.4030484,31.19541902
53547,121.4025258,31.19547379
53548,121.4051275,31.19514343
53549,121.4056514,31.19511155
53550,121.4061764,31.19509465
53551,121.4066902,31.19502422
53552,121.4072121,31.19498938
53553,121.407733,31.19494894
53554,121.4039918,31.19335937
53555,121.4034659,31.19336017
53556,121.4029399,31.19335947
53557,121.4024139,31.19335877
53558,121.4018963,31.19341387
53559,121.401377,31.19346206
53560,121.400851,31.19346118
53561,121.4003251,31.19346031
53562,121.3997991,31.19346078
53563,121.4044053,31.1927052
53564,121.4043604,31.19218171
53565,121.4043589,31.19165574
53566,121.4043574,31.19112977
53567,121.4043513,31.19060386
53568,121.4045581,31.19373881
53569,121.4045601,31.19426478
53570,121.4045624,31.19479074
53571,121.405019,31.19320562
53572,121.4055449,31.19320402
53573,121.4060689,31.19317211
53574,121.406594,31.193155
53575,121.40712,31.19315458
53576,121.4076423,31.19312445
53577,121.4083718,31.1948877
53578,121.4078484,31.19491634
53579,121.4079238,31.19354462
53580,121.4078333,31.19406123
53581,121.4077767,31.1945838
53582,121.4080311,31.19250305
53583,121.4080284,31.19197708
53584,121.408,31.19145312
53585,121.4079262,31.19093452
53586,121.4083817,31.19305258
53587,121.4088978,31.19357518
53588,121.4088978,31.19410116
53589,121.4088978,31.19462713
53590,121.4088977,31.19227126
53591,121.4088976,31.19174529
53592,121.4088975,31.19121931
53593,121.4088987,31.19069336
53594,121.4094238,31.19279713
53595,121.4099498,31.19279703
53596,121.4104757,31.19279692
53597,121.4110017,31.19279681
53598,121.4115269,31.19278177
53599,121.4148052,31.19368816
53600,121.4151229,31.19326932
53601,121.4143841,31.1942777
53602,121.4137375,31.1950683
53603,121.4103855,31.19370981
53604,121.4115624,31.19534104
53605,121.4115204,31.1948172
53606,121.4114881,31.19429344
53607,121.4110489,31.19409523
53608,121.410538,31.19421092
53609,121.4121763,31.19585314
53610,121.4126953,31.19577657
53611,121.4111311,31.19593941
53612,121.4106099,31.1958879
53613,121.410477,31.19540056
53614,121.4104784,31.19487459
53615,121.4104685,31.19434892
53616,121.4144699,31.19558593
53617,121.4149192,31.19565516
53618,121.4149734,31.19514727
53619,121.4145336,31.19503659
53620,121.4140798,31.19473162
53621,121.4149442,31.19441745
53622,121.4154155,31.19465049
53623,121.4184784,31.19247398
53624,121.4191664,31.192679
53625,121.418032,31.1927982
53626,121.4177853,31.19303874
53627,121.4197036,31.1930136
53628,121.4183201,31.19354447
53629,121.4178531,31.19483606
53630,121.4187207,31.19439921
53631,121.4190669,31.1940126
53632,121.4194337,31.19570188
53633,121.4192338,31.19611823
53634,121.4187508,31.19596515
53635,121.4194387,31.19503641
53636,121.4201636,31.19538944
53637,121.4178307,31.19201497
53638,121.4176587,31.19136159
53639,121.4179442,31.19213534
53640,121.4178343,31.19084779
53641,121.4181389,31.19042274
53642,121.4185727,31.19040968
53643,121.4184333,31.19115603
53644,121.4187138,31.19071203
53645,121.4185685,31.19183287
53646,121.4186486,31.19219387
53647,121.419107,31.19260363
53648,121.4198197,31.19241995
53649,121.4201964,31.1931428
53650,121.4169652,31.19101011
53651,121.4172771,31.19166405
53652,121.4169465,31.19239464
53653,121.416698,31.19202556
53654,121.4159989,31.19207009
53655,121.416327,31.19165915
53656,121.4149862,31.19252964
53657,121.4144604,31.19254134
53658,121.4139344,31.19254258
53659,121.4134085,31.19254859
53660,121.4129402,31.19241587
53661,121.4129236,31.19189222
53662,121.4129085,31.19136726
53663,121.4128469,31.19084526
53664,121.4128259,31.19032044
53665,121.4154398,31.19275373
53666,121.4164565,31.19292385
53667,121.4159911,31.19268438
53668,121.4154117,31.19339643
53669,121.417361,31.19374449
53670,121.4171217,31.19327682
53671,121.4171248,31.19490794
53672,121.4171209,31.19519535
53673,121.4166157,31.19601452
53674,121.4158796,31.19525287
53675,121.4155349,31.19422578
53676,121.4157815,31.19381991
53677,121.4158624,31.19393928
53678,121.4170986,31.19468632
53679,121.4172739,31.19436511
53680,121.4167823,31.19419653
53681,121.4163386,31.19412795
53682,121.4162155,31.19341296
53683,121.4216569,31.19131738
53684,121.422178,31.19128335
53685,121.4216253,31.19171916
53686,121.4221312,31.19164147
53687,121.4221901,31.19412702
53688,121.4235082,31.19467019
53689,121.423215,31.19432596
53690,121.4253722,31.19551405
53691,121.4232221,31.1951036
53692,121.4212111,31.19549384
53693,121.4212563,31.19577105
53694,121.4231413,31.19571722
53695,121.4245845,31.19576894
53696,121.4207238,31.19584111
53697,121.4211807,31.19500245
53698,121.4216591,31.19481337
53699,121.4221461,31.19462045
53700,121.4202335,31.19536246
53701,121.4203092,31.19480918
53702,121.4206872,31.19458158
53703,121.4216508,31.19417823
53704,121.4223534,31.19547376
53705,121.4218828,31.1956077
53706,121.4218487,31.19506936
53707,121.4213886,31.19530774
53708,121.4228648,31.19497782
53709,121.4245587,31.19450076
53710,121.4241709,31.1948052
53711,121.4252264,31.19471111
53712,121.420536,31.19353985
53713,121.4209307,31.19385248
53714,121.4211485,31.19432952
53715,121.4206574,31.19164406
53716,121.4213926,31.19354573
53717,121.4218206,31.19384834
53718,121.4206458,31.19280959
53719,121.4202133,31.19252601
53720,121.4208895,31.19245205
53721,121.4204596,31.19215125
53722,121.4216233,31.19317921
53723,121.4212916,31.1907549
53724,121.4220726,31.19076995
53725,121.4215748,31.19244055
53726,121.4211663,31.19215181
53727,121.4209577,31.19167319
53728,121.4220207,31.19266821
53729,121.422727,31.19169644
53730,121.4222084,31.19404198
53731,121.4223331,31.19345113
53732,121.4228558,31.19075824
53733,121.4229884,31.19065954
53734,121.4230345,31.19158782
53735,121.4228661,31.19213706
53736,121.4230386,31.19359139
53737,121.422984,31.1931416
53738,121.4224595,31.19314412
53739,121.423163,31.1924826
53740,121.4226394,31.19247173
53741,121.4221235,31.19237647
53742,121.4239575,31.19152357
53743,121.4239854,31.19107822
53744,121.4237407,31.19106001
53745,121.42371,31.1930734
53746,121.4243242,31.19311326
53747,121.4246073,31.19355539
53748,121.4248813,31.1940034
53749,121.4236741,31.19229458
53750,121.4248315,31.19224599
53751,121.4246564,31.19203431
53752,121.4254131,31.19269668
53753,121.4244827,31.19283714
53754,121.4248673,31.19102452
53755,121.4253551,31.19083402
53756,121.4276822,31.1926857
53757,121.4279866,31.1934702
53758,121.428286,31.1934956
53759,121.428373,31.19426935
53760,121.4284567,31.19405706
53761,121.4299523,31.19449025
53762,121.430428,31.19470964
53763,121.4297029,31.19467893
53764,121.4301965,31.19484512
53765,121.4285902,31.19171921
53766,121.4284409,31.19121527
53767,121.4282119,31.19231977
53768,121.4277542,31.19256809
53769,121.4289016,31.1909617
53770,121.4291174,31.19357109
53771,121.4285924,31.19355041
53772,121.4294974,31.19418424
53773,121.42951,31.19168729
53774,121.4293974,31.19117566
53775,121.4291057,31.19218642
53776,121.4296628,31.19272316
53777,121.4296616,31.1932491
53778,121.4301561,31.19216662
53779,121.4306785,31.19210858
53780,121.4310341,31.19235339
53781,121.4315536,31.1923891
53782,121.4320674,31.19245554
53783,121.4278071,31.19128581
53784,121.4271161,31.19213256
53785,121.4277691,31.19336074
53786,121.4268998,31.19326636
53787,121.4258017,31.19488881
53788,121.4262606,31.19525317
53789,121.4270088,31.19542031
53790,121.426937,31.19490671
53791,121.4256009,31.19267144
53792,121.4253584,31.19328949
53793,121.4263393,31.1929304
53794,121.4254769,31.19095872
53795,121.4254206,31.19203563
53796,121.4261788,31.19221289
53797,121.4260545,31.19361002
53798,121.4259501,31.19425162
53799,121.4255413,31.19400741
53800,121.4263217,31.19166508
53801,121.4264215,31.19118775
53802,121.4259111,31.1913093
53803,121.427862,31.19070051
53804,121.427734,31.19019057
53805,121.4276337,31.18967515
53806,121.4331269,31.19179556
53807,121.431115,31.19494817
53808,121.4310774,31.19518069
53809,121.4339952,31.19559151
53810,121.4331679,31.19574867
53811,121.4320615,31.19529767
53812,121.4329771,31.19550164
53813,121.4333504,31.19427585
53814,121.4328248,31.19427376
53815,121.4326713,31.19470991
53816,121.4326129,31.19522821
53817,121.434009,31.19478513
53818,121.4344894,31.1952299
53819,121.4353936,31.19568531
53820,121.4343572,31.19557402
53821,121.4302755,31.19084287
53822,121.431717,31.19269343
53823,121.4311914,31.19268518
53824,121.4333248,31.19239333
53825,121.4335982,31.19340355
53826,121.4337578,31.1939047
53827,121.4330236,31.1930824
53828,121.4325016,31.19308879
53829,121.4322465,31.1927026
53830,121.4397766,31.1934328
53831,121.4393509,31.19328208
53832,121.438913,31.1930058
53833,121.4399517,31.19293917
53834,121.4406444,31.19313462
53835,121.4402027,31.19478182
53836,121.4391201,31.19082147
53837,121.4406604,31.19272788
53838,121.4411664,31.19285919
53839,121.4372188,31.19426784
53840,121.4369633,31.19472604
53841,121.4367115,31.19518457
53842,121.4364473,31.19563598
53843,121.4375687,31.19114749
53844,121.437523,31.19062444
53845,121.4371021,31.19156719
53846,121.4365829,31.19150007
53847,121.4360705,31.19139718
53848,121.435561,31.19127458
53849,121.4350466,31.19117087
53850,121.4345333,31.19105742
53851,121.4381204,31.1918111
53852,121.4386273,31.19194056
53853,121.4391116,31.19214145
53854,121.4395963,31.19232826
53855,121.4400818,31.19252738
53856,121.438036,31.19385714
53857,121.4385124,31.19407443
53858,121.4389923,31.19428642
53859,121.439433,31.19456994
53860,121.4381505,31.19341958
53861,121.4386201,31.1936551
53862,121.4390983,31.19386894
53863,121.4372481,31.19288724
53864,121.4367939,31.19263431
53865,121.4377222,31.19263008
53866,121.4376762,31.19210695
53867,121.4415575,31.19467326
53868,121.4410394,31.19458874
53869,121.4413476,31.1923631
53870,121.4413476,31.19183712
53871,121.4413476,31.19131115
53872,121.4425397,31.19380406
53873,121.4422789,31.19426031
53874,121.44209,31.19475032
53875,121.4422832,31.19324675
53876,121.4417843,31.19308003
53877,121.4430374,31.1928873
53878,121.4432903,31.19242942
53879,121.4435197,31.19196145
53880,121.4437642,31.19150184
53881,121.4440111,31.19103898
53882,121.4442467,31.19056934
53883,121.4503081,31.19173954
53884,121.4495066,31.19163627
53885,121.4499076,31.19195241
53886,121.4506591,31.19217723
53887,121.4510502,31.19139816
53888,121.4509167,31.19283195
53889,121.4514147,31.19299094
53890,121.4478379,31.1915796
