FID,lon,lat,year,month,svid,north_angle
24339,121.5509487,31.27233189,2019,5,09000300121905141139588782C,231.973
24340,121.5505286,31.27201544,2019,5,09000300121905141140051412C,233.197
24341,121.5501029,31.27170653,2019,5,09000300121905141140102512C,231.176
24342,121.5496683,31.27141077,2019,5,09000300121905141140171262C,229.596
24343,121.5661051,31.26814278,2019,5,09000300121905201217363948A,45.232
24344,121.565726,31.2677782,2019,5,09000300121905201216488708A,43.131
24345,121.565343,31.26741785,2019,5,09000300121905201216435418A,41.3
24346,121.5649451,31.26707388,2019,5,09000300121905201216382138A,44.408
24347,121.5645307,31.26674998,2019,5,09000300121905201216326828A,40.032
24350,121.5659471,31.26899384,2019,5,09000300121905190945104168A,316.079
24351,121.566337,31.2686409,2019,5,09000300121905190945034958A,311.933
24352,121.5651703,31.26896939,2019,5,09000300121905201403578148A,237.172
24553,121.5991293,31.26888242,2019,5,09000300121905171501246852C,115.073
24565,121.594814,31.27192129,2019,5,09000300121905171459441842C,135.694
24566,121.5944139,31.27226229,2019,5,09000300121905171459249032C,138.127
24567,121.5939901,31.27257366,2019,5,09000300121905171459198242C,136.891
24568,121.5956109,31.27123523,2019,5,09000300121905171532412202C,315.764
24569,121.5960081,31.27089074,2019,5,09000300121905171532361422C,318.001
24570,121.5963978,31.27053747,2019,5,09000300121905171500130912C,135.843
24571,121.5967919,31.27018938,2019,5,09000300121905171500174342C,134.454
24572,121.597206,31.26986512,2019,5,09000300121905171532228142C,309.921
24574,121.5981084,31.26933434,2019,5,09000300121905171532124392C,298.324
24575,121.5985975,31.26914099,2019,5,09000300121905171501123262C,111.508
24577,121.5996767,31.26874993,2019,5,09000300121905171501358732C,104.04
24578,121.5991828,31.2689299,2019,5,09000300121905171501246852C,115.073
24748,121.6211479,31.26823106,2019,5,09000300121905181415349582C,0.063
24749,121.6211479,31.26770509,2019,5,09000300121905181415299732C,0.378
24750,121.6211479,31.26717911,2019,5,09000300121905181415252082C,359.849
24751,121.6211479,31.26665314,2019,5,09000300121905181415201292C,0.596
24766,121.6211479,31.27122154,2019,5,09000300121905181416499862C,1.702
24767,121.6211479,31.27174752,2019,5,09000300121905181416544742C,0.666
24768,121.6211479,31.2722735,2019,5,09000300121905181416588262C,0.083
24769,121.6211479,31.27016959,2019,5,09000300121905181415513292C,0.763
24770,121.6211479,31.26964362,2019,5,09000300121905181415462972C,0.434
24774,121.6274758,31.26655111,2019,5,09000300121905171518243652C,270.361
24782,121.6281814,31.26691437,2019,5,09000300121905171518192402C,269.867
24783,121.6287073,31.2669203,2019,5,09000300121905171518165372C,270.149
24785,121.6297592,31.26691816,2019,5,09000300121905171518083032C,271.118
24786,121.630285,31.26691639,2019,5,09000300121905181216550972C,180.241
24787,121.6304852,31.26731857,2019,5,09000300121905181216483332C,180.803
24795,121.6306304,31.26916166,2019,5,09000300121905181216245052C,177.791
24815,121.6304121,31.26781565,2019,5,09000300121905181216421912C,179.621
24816,121.6307772,31.26802749,2019,5,09000300121905181206205022C,357.18
24822,121.630403,31.2680815,2019,5,09000300121905181216395212C,179.908
24823,121.6307914,31.26862762,2019,5,09000300121905181206273502C,359.623
24824,121.6312811,31.26935183,2019,5,09000300121905191347407602C,60.587
24826,121.6322292,31.26980734,2019,5,09000300121905191347497292C,60.489
24827,121.6326982,31.27004542,2019,5,09000300121905191347540732C,60.444
24828,121.6331664,31.27028437,2019,5,09000300121905191347576672C,60.832
24829,121.6336347,31.27052359,2019,5,09000300121905191348013072C,61.228
24830,121.6341102,31.27074797,2019,5,09000300121905191348051982C,59.535
24834,121.6359685,31.27173178,2019,5,09000300121905191348229012C,57.775
24835,121.6364279,31.27198746,2019,5,09000300121905191348278552C,57.84
24836,121.6368804,31.27225531,2019,5,09000300121905191348307452C,58.32
24837,121.6373349,31.27251871,2019,5,09000300121905191348351832C,58.949
24838,121.6307915,31.27195508,2019,5,09000300121905181207300412C,0.17
24839,121.630792,31.27142911,2019,5,09000300121905181207247602C,1.0
24841,121.6307929,31.27037716,2019,5,09000300121905181207147422C,359.43
24846,121.3583803,31.26536698,2019,5,09000300121905171256513332D,99.759
24849,121.3590975,31.2657875,2019,5,09000300121905171256556352D,99.423
24850,121.3596169,31.26570809,2019,5,09000300121905171257003862D,100.099
24851,121.3601395,31.26565175,2019,5,09000300121905171257052582D,97.184
24852,121.3606611,31.26559186,2019,5,09000300121905171257096362D,98.381
24853,121.3611862,31.26556153,2019,5,09000300121905171258160052D,101.46
24854,121.3548039,31.26392646,2019,5,09000300121905191220157118J,22.04
24855,121.3545658,31.26346105,2019,5,09000300121905191220106958J,23.224
24856,121.3543255,31.26299675,2019,5,09000300121905191220056638J,22.012
24857,121.3540978,31.26252614,2019,5,09000300121905191220016538J,22.85
24858,121.3538774,31.26205267,2019,5,09000300121905191219567828J,22.355
24862,121.3550235,31.26090816,2019,5,09000300121905191219395608J,284.017
24863,121.3555349,31.26079813,2019,5,09000300121905191219357318J,283.55
24868,121.3553369,31.26649317,2019,5,09000300121905171256206282D,103.969
24869,121.3558507,31.26638152,2019,5,09000300121905171256252072D,105.039
24870,121.3563635,31.26626724,2019,5,09000300121905171256304442D,105.286
24871,121.3568762,31.2661535,2019,5,09000300121905171256345852D,104.724
24872,121.3573929,31.2660586,2019,5,09000300121905171256400242D,101.143
24873,121.357908,31.26595778,2019,5,09000300121905171256448392D,98.377
24874,121.3584278,31.26587682,2019,5,09000300121905171256497302D,99.907
24880,121.3605197,31.26283976,2019,5,09000300121905171328313822D,192.548
24881,121.3604108,31.2623276,2019,5,09000300121905171328375692D,193.29
24882,121.3601153,31.26340465,2019,5,09000300121905171326216402D,277.861
24883,121.3595926,31.2634605,2019,5,09000300121905171326279682D,278.785
24884,121.3590741,31.26354644,2019,5,09000300121905171326334532D,278.905
24885,121.3585584,31.2636322,2019,5,09000300121905171326387202D,279.091
24893,121.3614098,31.2643679,2019,5,09000300121905171325541012D,193.506
24899,121.3607925,31.26403437,2019,5,09000300121905171326058882D,193.791
24900,121.3606776,31.26352195,2019,5,09000300121905171326139672D,197.738
24901,121.3610472,31.26505814,2019,5,09000300121905171325480852D,193.103
24902,121.3609326,31.26454516,2019,5,09000300121905171325550972D,193.343
24903,121.3617157,31.26544693,2019,5,09000300121905171258214892D,100.623
24904,121.3622333,31.26535344,2019,5,09000300121905171258273672D,101.934
24905,121.362749,31.26525132,2019,5,09000300121905171258324562D,102.829
24906,121.3632649,31.26515415,2019,5,09000300121905171258374262D,101.747
24907,121.3637815,31.26506029,2019,5,09000300121905171259079412D,102.734
24908,121.3643048,31.26501036,2019,5,09000300121905171240164582D,350.989
24916,121.3639951,31.26333944,2019,5,09000300121905171238467222D,13.03
24917,121.3638628,31.26283172,2019,5,09000300121905171238379532D,13.72
24918,121.3637087,31.26233281,2019,5,09000300121905171238320202D,13.222
24919,121.3635995,31.26181995,2019,5,09000300121905171238243382D,15.197
24920,121.3634794,31.26130908,2019,5,09000300121905171238155502D,10.322
24921,121.3633445,31.26080152,2019,5,09000300121905171238073122D,13.039
24922,121.3646674,31.26378402,2019,5,09000300121905171238586162D,10.516
24934,121.3649638,31.26489547,2019,5,09000300121905171259218162D,102.388
24935,121.3654808,31.26480496,2019,5,09000300121905171259267892D,102.743
24936,121.3659964,31.26470678,2019,5,09000300121905171259312582D,102.887
24937,121.3665127,31.26460891,2019,5,09000300121905171323090922D,282.957
24938,121.3670267,31.26449786,2019,5,09000300121905171259403112D,103.317
24939,121.3675453,31.2644141,2019,5,09000300121905171323004232D,283.342
24940,121.3680629,31.26432154,2019,5,09000300121905171322564392D,283.483
24941,121.3685798,31.26422432,2019,5,09000300121905171322522152D,283.429
24942,121.3690961,31.26412628,2019,5,09000300121905171322484922D,282.789
24944,121.3701286,31.26393564,2019,5,09000300121905171322401072D,287.276
24945,121.370636,31.26381243,2019,5,09000300121905171300119542D,103.999
24946,121.3642798,31.26449184,2019,5,09000300121905171239084252D,12.581
24947,121.3641835,31.26397832,2019,5,09000300121905171238586162D,10.516
24948,121.3708635,31.26247287,2019,5,09000300121905170849182352D,9.207
24949,121.3709711,31.26313486,2019,5,09000300121905170849244222D,9.471
24951,121.3716408,31.26618394,2019,5,09000300121905170851192962D,11.928
24952,121.3715215,31.26567275,2019,5,09000300121905170849533772D,14.558
24953,121.3713843,31.26516498,2019,5,09000300121905170849419942D,13.978
24954,121.3712387,31.26465963,2019,5,09000300121905170849374692D,14.477
24955,121.3711084,31.26415044,2019,5,09000300121905170849320902D,12.343
24956,121.3733156,31.2664159,2019,5,09000300121905171450183882D,102.978
24957,121.3728032,31.26651377,2019,5,09000300121905171450115182D,102.306
24958,121.372291,31.26661168,2019,5,09000300121905171450063462D,101.677
24959,121.371773,31.26668543,2019,5,09000300121905170851286442D,12.484
24960,121.3743468,31.26623338,2019,5,09000300121905171450316052D,103.901
24961,121.374862,31.26612992,2019,5,09000300121905171450369772D,103.326
24962,121.3753772,31.26602655,2019,5,09000300121905171450427792D,103.869
24963,121.3758946,31.26593744,2019,5,09000300121905171450487262D,102.767
24964,121.3764105,31.26583879,2019,5,09000300121905171450538682D,102.833
24965,121.3769259,31.26573753,2019,5,09000300121905171451010252D,104.062
24966,121.3774421,31.26564478,2019,5,09000300121905171451111582D,102.969
24967,121.3779559,31.26553749,2019,5,09000300121905171451255052D,102.814
24970,121.3729442,31.26496729,2019,5,09000300121905171530182112D,282.479
24971,121.3724304,31.26506237,2019,5,09000300121905171530300432D,283.743
24972,121.3719131,31.26513544,2019,5,09000300121905171530521872D,224.252
24973,121.373982,31.26480206,2019,5,09000300121905171529517642D,287.003
24974,121.3744929,31.26468692,2019,5,09000300121905171529407622D,283.626
24975,121.3735796,31.26540324,2019,5,09000300121905171527198242D,192.128
24976,121.3736982,31.2659148,2019,5,09000300121905171527043942D,194.044
24977,121.3715625,31.26360071,2019,5,09000300121905171300204452D,102.746
24978,121.3720797,31.26351519,2019,5,09000300121905171300248022D,103.415
24979,121.3725954,31.26341402,2019,5,09000300121905171300301132D,102.88
24980,121.3731138,31.26333047,2019,5,09000300121905171300347632D,102.637
24981,121.3736325,31.2632491,2019,5,09000300121905171300398542D,103.85
24982,121.3741493,31.26315314,2019,5,09000300121905171300437552D,102.623
24993,121.3771601,31.26305931,2019,5,09000300121905171342239512D,3.56
24994,121.3771579,31.26358528,2019,5,09000300121905171342315972D,2.215
24995,121.3775367,31.26386696,2019,5,09000300121905171342407462D,75.353
24996,121.3780477,31.26398226,2019,5,09000300121905171342457592D,76.055
24997,121.3785531,31.26411978,2019,5,09000300121905171342510972D,77.001
24998,121.3790645,31.26423567,2019,5,09000300121905171342550812D,75.985
24999,121.3795696,31.26437834,2019,5,09000300121905171343014802D,80.294
25000,121.3770518,31.26200766,2019,5,09000300121905171341234742D,8.228
25001,121.3769418,31.2614941,2019,5,09000300121905171341176292D,10.264
25002,121.3768321,31.26098098,2019,5,09000300121905171341132272D,13.55
25003,121.3766952,31.26047563,2019,5,09000300121905171341075592D,16.531
25004,121.376539,31.25997774,2019,5,09000300121905171341008792D,16.558
25005,121.3748625,31.26297004,2019,5,09000300121905171300499752D,102.315
25006,121.3753782,31.26286666,2019,5,09000300121905171300549202D,103.394
25007,121.3758941,31.26276442,2019,5,09000300121905171301014032D,103.959
25008,121.3764101,31.26266218,2019,5,09000300121905171301308122D,103.359
25009,121.376926,31.26255994,2019,5,09000300121905171301370182D,103.127
25010,121.3741306,31.26263797,2019,5,09000300121905171338449132D,197.819
25011,121.3739568,31.26214498,2019,5,09000300121905171338534612D,195.601
25012,121.3737672,31.26165595,2019,5,09000300121905171339032082D,196.637
25013,121.3735929,31.26116405,2019,5,09000300121905171339116942D,196.489
25014,121.3733832,31.26068478,2019,5,09000300121905171339207612D,199.755
25015,121.3732024,31.26019192,2019,5,09000300121905171339307522D,196.475
25021,121.380069,31.26397121,2019,5,09000300121905171347367132D,7.571
25022,121.3800192,31.26344841,2019,5,09000300121905171347285892D,6.338
25023,121.3799357,31.26292976,2019,5,09000300121905171347222682D,6.239
25024,121.3799166,31.26240472,2019,5,09000300121905171347141022D,6.259
25025,121.3824028,31.26442091,2019,5,09000300121905171343329712D,94.384
25026,121.3818769,31.26442158,2019,5,09000300121905171343269592D,92.24
25027,121.3813509,31.26442224,2019,5,09000300121905171343210282D,91.703
25028,121.3808251,31.26442759,2019,5,09000300121905171343156702D,93.845
25029,121.3803017,31.26447577,2019,5,09000300121905171343098822D,87.145
25030,121.3829278,31.26386932,2019,5,09000300121905171343463522D,183.125
25032,121.3829278,31.26281737,2019,5,09000300121905171344004622D,181.788
25033,121.3829278,31.2622914,2019,5,09000300121905171344091342D,183.394
25034,121.3828921,31.26176769,2019,5,09000300121905171320525912D,277.446
25035,121.3834526,31.26436972,2019,5,09000300121905171348195842D,93.047
25036,121.3839785,31.26436991,2019,5,09000300121905171348252672D,91.764
25037,121.3845045,31.2643701,2019,5,09000300121905171348314942D,94.255
25038,121.3850304,31.26437297,2019,5,09000300121905171348379512D,99.677
25039,121.3854488,31.26410929,2019,5,09000300121905171348433982D,147.252
25040,121.3855321,31.26360458,2019,5,09000300121905171348522582D,182.096
25041,121.3855316,31.26307861,2019,5,09000300121905171348588162D,183.858
25042,121.385531,31.26255263,2019,5,09000300121905171349058192D,183.285
25043,121.3855305,31.26202666,2019,5,09000300121905171349137162D,183.009
25044,121.3888108,31.26696498,2019,5,09000300121905181233315362D,106.214
25045,121.3893262,31.26686611,2019,5,09000300121905181233358492D,105.897
25046,121.3898394,31.26675323,2019,5,09000300121905181233406842D,105.276
25060,121.3882653,31.26462463,2019,5,09000300121905181107028422D,3.423
25061,121.3882822,31.26515022,2019,5,09000300121905181107069182D,2.731
25087,121.3906684,31.26313541,2019,5,09000300121905181332417262D,8.994
25088,121.390579,31.26261725,2019,5,09000300121905181332349062D,10.484
25089,121.3904888,31.26209925,2019,5,09000300121905181332261012D,8.778
25092,121.390825,31.26448873,2019,5,09000300121905181333124782D,8.872
25093,121.3907513,31.26396795,2019,5,09000300121905181333048152D,8.576
25094,121.3933383,31.26396933,2019,5,09000300121905191242335822D,341.206
25098,121.3938383,31.26304635,2019,5,09000300121905191242018502D,333.468
25099,121.3940865,31.26258598,2019,5,09000300121905191241525492D,339.237
25101,121.3943799,31.26341083,2019,5,09000300121905191242018502D,333.468
25102,121.3946982,31.26300109,2019,5,09000300121905171317275442D,248.595
25108,121.3953909,31.26276405,2019,5,09000300121905171308540112D,66.693
25109,121.3958925,31.26291809,2019,5,09000300121905171308586372D,67.008
25110,121.3963835,31.2631059,2019,5,09000300121905171309034602D,71.655
25111,121.3968819,31.26327418,2019,5,09000300121905171309083532D,73.088
25112,121.3973867,31.26342088,2019,5,09000300121905171309132622D,73.449
25115,121.3989333,31.26345136,2019,5,09000300121905171309334582D,121.914
25116,121.3993468,31.26312919,2019,5,09000300121905171309385362D,156.283
25118,121.3997457,31.26215927,2019,5,09000300121905171316024502D,346.189
